Correlation_Pair;Correlation_Value;Absolute_Correlation
deltaTimestampOpeningSection5min <-> bullish_askBigStand_abs_ratio_blw_special;-0.0319;0.0319
deltaTimestampOpeningSection5min <-> diffPriceClose_VA21PvaH;0.0314;0.0314
deltaTimestampOpeningSection5min <-> perct_VA16P;0.0313;0.0313
deltaTimestampOpeningSection5min <-> perct_VA21P;0.0311;0.0311
deltaTimestampOpeningSection5min <-> perct_VA11P;0.0308;0.0308
deltaTimestampOpeningSection5min <-> bearish_ask_abs_ratio_abv;0.0306;0.0306
deltaTimestampOpeningSection5min <-> diffVolDelta_0_1Ratio;-0.0303;0.0303
deltaTimestampOpeningSection5min <-> bearish_ask_bid_ratio;-0.0302;0.0302
deltaTimestampOpeningSection5min <-> diffPriceClose_VA6PvaH;0.0285;0.0285
deltaTimestampOpeningSection5min <-> imbalance_score_low;0.0285;0.0285
deltaTimestampOpeningSection5min <-> bear_imbalance_high_3;-0.0284;0.0284
deltaTimestampOpeningSection5min <-> perct_VA6P;0.0282;0.0282
deltaTimestampOpeningSection5min <-> diffPriceClosePoc_0_0;0.0270;0.0270
deltaTimestampOpeningSection5min <-> diffHighPrice_0_2;0.0259;0.0259
deltaTimestampOpeningSection5min <-> bullish_imnbScore_score;-0.0259;0.0259
deltaTimestampOpeningSection5min <-> range_strength_5_23;-0.0247;0.0247
deltaTimestampOpeningSection5min <-> atr;-0.0245;0.0245
deltaTimestampOpeningSection5min <-> VolAbv_vol_ratio;-0.0243;0.0243
deltaTimestampOpeningSection5min <-> diffPriceClose_VA16PPoc;0.0241;0.0241
deltaTimestampOpeningSection5min <-> diffHighPrice_0_4;0.0237;0.0237
deltaTimestampOpeningSection5min <-> diffPriceClose_VA21PPoc;0.0233;0.0233
deltaTimestampOpeningSection5min <-> diffPriceClosePoc_0_4;0.0224;0.0224
deltaTimestampOpeningSection5min <-> diffPriceClose_VA11PPoc;0.0224;0.0224
deltaTimestampOpeningSection5min <-> candleSizeTicks;0.0222;0.0222
deltaTimestampOpeningSection5min <-> poc_diff_ratio_6P_21P;-0.0211;0.0211
deltaTimestampOpeningSection5min <-> asymetrie_volume;-0.0211;0.0211
deltaTimestampOpeningSection5min <-> diffHighPrice_0_5;0.0207;0.0207
deltaTimestampOpeningSection5min <-> bearish_ask_ratio;0.0201;0.0201
deltaTimestampOpeningSection5min <-> diffPriceClosePoc_0_5;0.0196;0.0196
deltaTimestampOpeningSection5min <-> diffPriceClose_VA16PvaL;0.0196;0.0196
deltaTimestampOpeningSection5min <-> bandWidthBB;-0.0193;0.0193
deltaTimestampOpeningSection5min <-> poc_diff_ratio_6P_16P;-0.0181;0.0181
deltaTimestampOpeningSection5min <-> diffPriceClose_VA21PvaL;0.0180;0.0180
deltaTimestampOpeningSection5min <-> bull_imbalance_high_1;-0.0178;0.0178
deltaTimestampOpeningSection5min <-> VolBlw_vol_ratio;0.0177;0.0177
deltaTimestampOpeningSection5min <-> bearish_bid_ratio;0.0176;0.0176
deltaTimestampOpeningSection5min <-> bullish_reversal_force;0.0175;0.0175
deltaTimestampOpeningSection5min <-> diffPriceClose_VA11PvaL;0.0173;0.0173
deltaTimestampOpeningSection5min <-> diffPriceCloseVWAP;-0.0172;0.0172
deltaTimestampOpeningSection5min <-> diffPriceClose_VA6PPoc;0.0171;0.0171
deltaTimestampOpeningSection5min <-> diffPriceClosePoc_0_2;0.0169;0.0169
deltaTimestampOpeningSection5min <-> poc_diff_ratio_6P_11P;-0.0162;0.0162
deltaTimestampOpeningSection5min <-> poc_diff_ratio_11P_21P;-0.0159;0.0159
deltaTimestampOpeningSection5min <-> diffHighPrice_0_3;0.0152;0.0152
deltaTimestampOpeningSection5min <-> poc_diff_6P_21P;0.0146;0.0146
deltaTimestampOpeningSection5min <-> poc_diff_6P_16P;0.0144;0.0144
deltaTimestampOpeningSection5min <-> diffVolCandle_0_1Ratio;0.0142;0.0142
deltaTimestampOpeningSection5min <-> diffPriceClosePoc_0_1;0.0133;0.0133
deltaTimestampOpeningSection5min <-> diffPriceClosePoc_0_3;0.0131;0.0131
deltaTimestampOpeningSection5min <-> bearish_bigStand_abs_diff_abv;0.0122;0.0122
deltaTimestampOpeningSection5min <-> is_in_range_10_32;-0.0121;0.0121
deltaTimestampOpeningSection5min <-> VolCandleMeanxRatio;0.0119;0.0119
deltaTimestampOpeningSection5min <-> bullish_ask_bid_ratio;0.0118;0.0118
deltaTimestampOpeningSection5min <-> diffLowPrice_0_4;0.0116;0.0116
deltaTimestampOpeningSection5min <-> poc_diff_6P_11P;0.0113;0.0113
deltaTimestampOpeningSection5min <-> pocDeltaPocVolRatio;-0.0107;0.0107
deltaTimestampOpeningSection5min <-> finished_auction_high;-0.0107;0.0107
deltaTimestampOpeningSection5min <-> ratio_delta_vol_VA6P;-0.0106;0.0106
deltaTimestampOpeningSection5min <-> diffHighPrice_0_1;0.0104;0.0104
deltaTimestampOpeningSection5min <-> diffPriceClose_VA6PvaL;0.0104;0.0104
deltaTimestampOpeningSection5min <-> ratio_delta_vol_VA11P;-0.0103;0.0103
deltaTimestampOpeningSection5min <-> market_regimeADX;0.0101;0.0101
deltaTimestampOpeningSection5min <-> is_in_range_5_23;-0.0099;0.0099
deltaTimestampOpeningSection5min <-> overlap_ratio_VA_11P_21P;-0.0097;0.0097
deltaTimestampOpeningSection5min <-> bullish_bid_score;-0.0092;0.0092
deltaTimestampOpeningSection5min <-> bull_imbalance_low_3;-0.0092;0.0092
deltaTimestampOpeningSection5min <-> finished_auction_low;-0.0090;0.0090
deltaTimestampOpeningSection5min <-> poc_diff_11P_21P;0.0088;0.0088
deltaTimestampOpeningSection5min <-> overlap_ratio_VA_6P_16P;-0.0087;0.0087
deltaTimestampOpeningSection5min <-> range_strength_10_32;-0.0086;0.0086
deltaTimestampOpeningSection5min <-> overlap_ratio_VA_6P_11P;-0.0082;0.0082
deltaTimestampOpeningSection5min <-> overlap_ratio_VA_6P_21P;-0.0081;0.0081
deltaTimestampOpeningSection5min <-> VolPocVolCandleRatio;-0.0076;0.0076
deltaTimestampOpeningSection5min <-> market_regimeADX_state;0.0071;0.0071
deltaTimestampOpeningSection5min <-> diffLowPrice_0_3;-0.0068;0.0068
deltaTimestampOpeningSection5min <-> diffLowPrice_0_5;0.0061;0.0061
deltaTimestampOpeningSection5min <-> cumDiffVolDeltaRatio;0.0053;0.0053
deltaTimestampOpeningSection5min <-> bearish_bigHigh_abs_diff_abv;0.0044;0.0044
deltaTimestampOpeningSection5min <-> bullish_ask_ratio;-0.0043;0.0043
deltaTimestampOpeningSection5min <-> bullish_ask_abs_ratio_blw;0.0036;0.0036
deltaTimestampOpeningSection5min <-> bull_imbalance_high_2;0.0034;0.0034
deltaTimestampOpeningSection5min <-> ratioDeltaAbv;-0.0032;0.0032
deltaTimestampOpeningSection5min <-> ratio_delta_vol_VA21P;-0.0031;0.0031
deltaTimestampOpeningSection5min <-> bear_imbalance_low_1;0.0025;0.0025
deltaTimestampOpeningSection5min <-> ratio_delta_vol_VA16P;-0.0020;0.0020
deltaTimestampOpeningSection5min <-> diffLowPrice_0_2;0.0014;0.0014
deltaTimestampOpeningSection5min <-> bull_imbalance_low_2;-0.0014;0.0014
deltaTimestampOpeningSection5min <-> bear_imbalance_high_2;-0.0014;0.0014
deltaTimestampOpeningSection5min <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_extrem_pressure_ratio_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_extrem_pressure_ratio_special_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_extrem_abs_ratio_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_extrem_abs_ratio_special_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bearish_extrem_vs_rest_activity_special_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_continuation_vs_reversal_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bearish_repeat_ticks_ratio_extrem;0.2578;0.2578
deltaTimestampOpeningSection5min <-> bullish_repeat_ticks_ratio_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bearish_big_trade_ratio_special_extrem;-0.1548;0.1548
deltaTimestampOpeningSection5min <-> bearish_big_trade_imbalance_special_extrem;-0.1538;0.1538
deltaTimestampOpeningSection5min <-> bearish_extrem_pressure_ratio_special_extrem;-0.0733;0.0733
deltaTimestampOpeningSection5min <-> bearish_repeat_ticks_ratio_special_extrem;-0.0625;0.0625
deltaTimestampOpeningSection5min <-> bullish_bidBigHigh_abs_ratio_blw;0.0572;0.0572
deltaTimestampOpeningSection5min <-> bullish_big_trade_ratio_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_big_trade_ratio_special_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_big_trade_imbalance_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_big_trade_imbalance_special_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bearish_dsc_ask_bid_delta_imbalance;0.0788;0.0788
deltaTimestampOpeningSection5min <-> bullish_asc_dsc_ratio;0.0780;0.0780
deltaTimestampOpeningSection5min <-> bearish_asc_ask_bid_delta_imbalance;-0.0687;0.0687
deltaTimestampOpeningSection5min <-> extrem_zone_significance_bearish_extrem;-0.0678;0.0678
deltaTimestampOpeningSection5min <-> extrem_asc_ratio_bearish_extrem;-0.0673;0.0673
deltaTimestampOpeningSection5min <-> bearish_big_trade_ratio_extrem;0.0615;0.0615
deltaTimestampOpeningSection5min <-> bullish_asc_ask_bid_delta_imbalance;-0.0566;0.0566
deltaTimestampOpeningSection5min <-> extrem_ask_bid_imbalance_bearish_special_extrem;-0.0546;0.0546
deltaTimestampOpeningSection5min <-> bullish_bidBigHigh_abs_ratio_blw_special;-0.0483;0.0483
deltaTimestampOpeningSection5min <-> bearish_extrem_revIntensity_ratio_extrem;-0.0438;0.0438
deltaTimestampOpeningSection5min <-> bearish_extrem_abs_ratio_special_extrem;-0.0424;0.0424
deltaTimestampOpeningSection5min <-> bearish_continuation_vs_reversal_special_extrem;-0.0424;0.0424
deltaTimestampOpeningSection5min <-> extrem_ask_bid_imbalance_bearish_extrem;-0.0409;0.0409
deltaTimestampOpeningSection5min <-> bearish_big_trade_imbalance_extrem;0.0402;0.0402
deltaTimestampOpeningSection5min <-> bullish_asc_dsc_ratio_special;-0.0391;0.0391
deltaTimestampOpeningSection5min <-> bearish_extrem_vs_rest_activity_extrem;-0.0387;0.0387
deltaTimestampOpeningSection5min <-> bearish_asc_dsc_ratio_special;-0.0344;0.0344
deltaTimestampOpeningSection5min <-> bearish_extrem_zone_volume_ratio_extrem;-0.0343;0.0343
deltaTimestampOpeningSection5min <-> bearish_continuation_vs_reversal_extrem;-0.0336;0.0336
deltaTimestampOpeningSection5min <-> bullish_askBigHigh_abs_ratio_blw;0.0334;0.0334
deltaTimestampOpeningSection5min <-> bullish_extrem_vs_rest_activity_special_extrem;-0.0324;0.0324
deltaTimestampOpeningSection5min <-> bullish_askBigHigh_abs_ratio_blw_special;-0.0319;0.0319
deltaTimestampOpeningSection5min <-> bullish_bigHigh_abs_diff_blw;-0.0277;0.0277
deltaTimestampOpeningSection5min <-> bearish_asc_dynamics;-0.0253;0.0253
deltaTimestampOpeningSection5min <-> bearish_asc_ask_bid_imbalance;-0.0253;0.0253
deltaTimestampOpeningSection5min <-> bearish_dsc_dynamics;-0.0222;0.0222
deltaTimestampOpeningSection5min <-> bearish_dsc_ask_bid_imbalance;-0.0221;0.0221
deltaTimestampOpeningSection5min <-> bullish_asc_dynamics;0.0200;0.0200
deltaTimestampOpeningSection5min <-> bullish_asc_ask_bid_imbalance;0.0200;0.0200
deltaTimestampOpeningSection5min <-> bearish_extrem_abs_ratio_extrem;-0.0182;0.0182
deltaTimestampOpeningSection5min <-> bearish_asc_dsc_ratio;-0.0180;0.0180
deltaTimestampOpeningSection5min <-> bullish_imbalance_evolution;0.0172;0.0172
deltaTimestampOpeningSection5min <-> extrem_asc_dsc_comparison_bearish_extrem;-0.0143;0.0143
deltaTimestampOpeningSection5min <-> bullish_dsc_dynamics;-0.0115;0.0115
deltaTimestampOpeningSection5min <-> bullish_dsc_ask_bid_imbalance;-0.0115;0.0115
deltaTimestampOpeningSection5min <-> bearish_imbalance_evolution;-0.0040;0.0040
deltaTimestampOpeningSection5min <-> bearish_extrem_pressure_ratio_extrem;0.0032;0.0032
deltaTimestampOpeningSection5min <-> bullish_dsc_ask_bid_delta_imbalance;-0.0026;0.0026
deltaTimestampOpeningSection5min <-> bearish_extrem_dsc_ratio_extrem;0.0009;0.0009
deltaTimestampOpeningSection5min <-> extrem_asc_ratio_bullish_extrem;nan;nan
deltaTimestampOpeningSection5min <-> extrem_dsc_ratio_bullish_extrem;nan;nan
deltaTimestampOpeningSection5min <-> extrem_zone_significance_bullish_extrem;nan;nan
deltaTimestampOpeningSection5min <-> extrem_ask_bid_imbalance_bullish;nan;nan
deltaTimestampOpeningSection5min <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
deltaTimestampOpeningSection5min <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_big_trade_ratio2_extrem;nan;nan
deltaTimestampOpeningSection5min <-> bullish_big_trade_ratio2_extrem_special;nan;nan
deltaTimestampOpeningSection5min <-> bearish_repeatAskBid_ratio;0.3004;0.3004
deltaTimestampOpeningSection5min <-> bullish_repeatAskBid_ratio;0.1792;0.1792
deltaTimestampOpeningSection5min <-> bearish_big_trade_ratio2_special_extrem;-0.1548;0.1548
deltaTimestampOpeningSection5min <-> bearish_big_trade_ratio2_extrem;0.1112;0.1112
deltaTimestampOpeningSection5min <-> bullish_absorption_ratio;0.0780;0.0780
deltaTimestampOpeningSection5min <-> bullish_absorption_ratio_special;-0.0391;0.0391
deltaTimestampOpeningSection5min <-> bullish_volume_ratio_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bullish_relatif_ratio_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bullish_relatifDelta_ratio_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bearish_buyer_pressure_6Tick;-0.0546;0.0546
deltaTimestampOpeningSection5min <-> bullish_buyer_pressure_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bullish_seller_pressure_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bullish_absorption_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bullish_absorption_6Tick_special;nan;nan
deltaTimestampOpeningSection5min <-> bearish_repeat_ticks_ratio_6Tick;0.3439;0.3439
deltaTimestampOpeningSection5min <-> bearish_absorption_intensity_repeat_count;0.1433;0.1433
deltaTimestampOpeningSection5min <-> absorption_intensity_repeat_bearish_vol;0.1390;0.1390
deltaTimestampOpeningSection5min <-> absorption_intensity_repeat_bullish_vol;0.1256;0.1256
deltaTimestampOpeningSection5min <-> bullish_absorption_intensity_repeat_count;0.1192;0.1192
deltaTimestampOpeningSection5min <-> bearish_absorption_6Tick;-0.0976;0.0976
deltaTimestampOpeningSection5min <-> bullish_repeat_ticks_ratio_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bearish_price_dynamics_comparison_6Tick;-0.1096;0.1096
deltaTimestampOpeningSection5min <-> bearish_seller_pressure_6Tick;0.0988;0.0988
deltaTimestampOpeningSection5min <-> bearish_relatif_ratio_6Tick;-0.0856;0.0856
deltaTimestampOpeningSection5min <-> bearish_absorption_intensity_repeat_count_special;-0.0523;0.0523
deltaTimestampOpeningSection5min <-> count_blw_tot_ratio;0.0240;0.0240
deltaTimestampOpeningSection5min <-> bearish_volume_ratio_6Tick;0.0032;0.0032
deltaTimestampOpeningSection5min <-> bullish_price_dynamics_comparison_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bullish_price_dynamics_comparison_6Tick_special;nan;nan
deltaTimestampOpeningSection5min <-> bearish_activity_bid_ask_ratio_6Tick;0.0694;0.0694
deltaTimestampOpeningSection5min <-> bullish_activity_ask_bid_ratio_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bearish_repeat_ticks_imbalance_6Tick;0.0246;0.0246
deltaTimestampOpeningSection5min <-> count_AbvBlw_asym_ratio;-0.0240;0.0240
deltaTimestampOpeningSection5min <-> bullish_repeat_ticks_imbalance_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> bearish_ticks_imbalance_6Tick;0.0585;0.0585
deltaTimestampOpeningSection5min <-> bullish_absorption_intensity_repeat_count_special;-0.0493;0.0493
deltaTimestampOpeningSection5min <-> bullish_ticks_imbalance_6Tick;nan;nan
deltaTimestampOpeningSection5min <-> naked_poc_dist_above;-0.0434;0.0434
deltaTimestampOpeningSection5min <-> bullish_absorption_score;0.0364;0.0364
deltaTimestampOpeningSection5min <-> naked_poc_dist_below;0.0333;0.0333
deltaTimestampOpeningSection5min <-> bearish_absorption_ratio;0.0263;0.0263
deltaTimestampOpeningSection5min <-> count_abv_tot_ratio;-0.0240;0.0240
deltaTimestampOpeningSection5min <-> bullish_market_context_score;-0.0231;0.0231
deltaTimestampOpeningSection5min <-> bearish_absorption_score;0.0222;0.0222
deltaTimestampOpeningSection5min <-> bearish_combined_pressure;0.0207;0.0207
deltaTimestampOpeningSection5min <-> bearish_absorption_ratio_special;-0.0192;0.0192
deltaTimestampOpeningSection5min <-> vol_volatility_score;0.0128;0.0128
deltaTimestampOpeningSection5min <-> bearish_price_dynamics_comparison_6Tick_special;-0.0127;0.0127
deltaTimestampOpeningSection5min <-> bearish_absorption_6Tick_special;-0.0125;0.0125
deltaTimestampOpeningSection5min <-> price_volume_dynamic;0.0117;0.0117
deltaTimestampOpeningSection5min <-> bearish_market_context_score;0.0112;0.0112
deltaTimestampOpeningSection5min <-> bullish_combined_pressure;0.0025;0.0025
deltaTimestampOpeningSection5min <-> bearish_relatifDelta_ratio_6Tick;0.0009;0.0009
deltaTimestampOpeningSection30min <-> VolAbvState;nan;nan
deltaTimestampOpeningSection30min <-> bearish_bid_abs_ratio_abv;0.1296;0.1296
deltaTimestampOpeningSection30min <-> bull_imbalance_low_1;0.1263;0.1263
deltaTimestampOpeningSection30min <-> bullish_bid_abs_ratio_blw;0.1208;0.1208
deltaTimestampOpeningSection30min <-> bearish_askBigHigh_abs_ratio_abv_special;-0.1150;0.1150
deltaTimestampOpeningSection30min <-> bear_imbalance_high_1;0.0930;0.0930
deltaTimestampOpeningSection30min <-> bull_imbalance_high_0;-0.0813;0.0813
deltaTimestampOpeningSection30min <-> bullish_bidBigStand_abs_ratio_blw;0.0758;0.0758
deltaTimestampOpeningSection30min <-> bearish_askBigStand_abs_ratio_abv;0.0749;0.0749
deltaTimestampOpeningSection30min <-> diffPriceCloseVWAPbyIndex;-0.0748;0.0748
deltaTimestampOpeningSection30min <-> bearish_imnbScore_score;-0.0678;0.0678
deltaTimestampOpeningSection30min <-> imbalance_score_high;0.0655;0.0655
deltaTimestampOpeningSection30min <-> bearish_askBigHigh_abs_ratio_abv;0.0621;0.0621
deltaTimestampOpeningSection30min <-> bearish_bidBigHigh_abs_ratio_abv;0.0602;0.0602
deltaTimestampOpeningSection30min <-> bullish_abs_diff_blw;-0.0594;0.0594
deltaTimestampOpeningSection30min <-> bearish_bidBigStand_abs_ratio_abv;0.0523;0.0523
deltaTimestampOpeningSection30min <-> bearish_bidBigStand_abs_ratio_abv_special;-0.0506;0.0506
deltaTimestampOpeningSection30min <-> bearish_abs_diff_abv;-0.0490;0.0490
deltaTimestampOpeningSection30min <-> bear_imbalance_low_2;0.0483;0.0483
deltaTimestampOpeningSection30min <-> bullish_bidBigStand_abs_ratio_blw_special;-0.0483;0.0483
deltaTimestampOpeningSection30min <-> bearish_ask_score;0.0473;0.0473
deltaTimestampOpeningSection30min <-> bear_imbalance_low_0;-0.0464;0.0464
deltaTimestampOpeningSection30min <-> bullish_bid_ratio;0.0459;0.0459
deltaTimestampOpeningSection30min <-> bearish_bid_score;-0.0415;0.0415
deltaTimestampOpeningSection30min <-> perctBB;0.0404;0.0404
deltaTimestampOpeningSection30min <-> bearish_askBigStand_abs_ratio_abv_special;-0.0404;0.0404
deltaTimestampOpeningSection30min <-> bullish_askBigStand_abs_ratio_blw;0.0403;0.0403
deltaTimestampOpeningSection30min <-> ratioDeltaBlw;-0.0375;0.0375
deltaTimestampOpeningSection30min <-> bullish_ask_score;-0.0335;0.0335
deltaTimestampOpeningSection30min <-> bearish_reversal_force;-0.0333;0.0333
deltaTimestampOpeningSection30min <-> diffLowPrice_0_1;-0.0329;0.0329
deltaTimestampOpeningSection30min <-> VolBlwState;0.0324;0.0324
deltaTimestampOpeningSection30min <-> diffPriceClose_VA11PvaH;0.0324;0.0324
deltaTimestampOpeningSection30min <-> bullish_bigStand_abs_diff_blw;-0.0323;0.0323
deltaTimestampOpeningSection30min <-> diffPriceClose_VA16PvaH;0.0319;0.0319
deltaTimestampOpeningSection30min <-> bullish_askBigStand_abs_ratio_blw_special;-0.0319;0.0319
deltaTimestampOpeningSection30min <-> perct_VA16P;0.0313;0.0313
deltaTimestampOpeningSection30min <-> diffPriceClose_VA21PvaH;0.0313;0.0313
deltaTimestampOpeningSection30min <-> perct_VA21P;0.0311;0.0311
deltaTimestampOpeningSection30min <-> perct_VA11P;0.0308;0.0308
deltaTimestampOpeningSection30min <-> bearish_ask_abs_ratio_abv;0.0307;0.0307
deltaTimestampOpeningSection30min <-> bearish_ask_bid_ratio;-0.0301;0.0301
deltaTimestampOpeningSection30min <-> diffVolDelta_0_1Ratio;-0.0300;0.0300
deltaTimestampOpeningSection30min <-> imbalance_score_low;0.0286;0.0286
deltaTimestampOpeningSection30min <-> diffPriceClose_VA6PvaH;0.0285;0.0285
deltaTimestampOpeningSection30min <-> bear_imbalance_high_3;-0.0284;0.0284
deltaTimestampOpeningSection30min <-> perct_VA6P;0.0282;0.0282
deltaTimestampOpeningSection30min <-> diffPriceClosePoc_0_0;0.0271;0.0271
deltaTimestampOpeningSection30min <-> diffHighPrice_0_2;0.0261;0.0261
